DisasterNumber,State,disasterType,incidentType,Title,StartYear,StartMonth,StartDay,EndYear,EndMonth,EndDay,StateCode,CountyCode,FIPSCode
201,KS,DR,Flood,FLOODING,1965,6,23,1965,6,23,20,15,f20015
199,TX,DR,Tornado,TORNADOES & FLOODING,1965,6,19,1965,6,19,48,423,f48423
202,NM,DR,Flood,SEVERE STORMS & FLOODING,1965,7,1,1965,7,1,35,7,f35007
200,CO,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,6,19,1965,6,19,8,41,f08041
203,MO,DR,Flood,SEVERE STORMS & FLOODING,1965,7,27,1965,7,27,29,49,f29049
205,NJ,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,34,9,f34009
205,NJ,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,34,29,f34029
206,PA,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,42,29,f42029
207,DE,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,10,1,f10001
210,MS,DR,Hurricane,HURRICANE BETSY,1965,9,25,1965,9,25,28,21,f28021
211,CA,DR,Flood,HEAVY RAINS & FLOODING,1965,12,7,1965,12,7,6,71,f06071
214,GA,DR,Flood,FLOODING,1966,3,14,1966,3,14,13,23,f13023
214,GA,DR,Flood,FLOODING,1966,3,14,1966,3,14,13,175,f13175
214,GA,DR,Flood,FLOODING,1966,3,14,1966,3,14,13,303,f13303
190,MI,DR,Tornado,TORNADOES & SEVERE STORMS,1965,4,14,1965,4,14,26,115,f26115
191,OH,DR,Tornado,TORNADOES & SEVERE STORMS,1965,4,14,1965,4,14,39,71,f39071
192,WI,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,4,21,1965,4,21,55,3,f55003
192,WI,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,4,21,1965,4,21,55,89,f55089
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,5,f19005
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,29,f19029
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,61,f19061
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,97,f19097
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,125,f19125
196,WA,DR,Earthquake,EARTHQUAKE,1965,5,11,1965,5,11,53,45,f53045
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,147,f19147
198,MO,DR,Severe Storm(s),FLOODING,1965,6,14,1965,6,14,29,113,f29113
194,IL,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,4,25,1965,4,25,17,71,f17071
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,177,f19177
199,TX,DR,Tornado,TORNADOES & FLOODING,1965,6,19,1965,6,19,48,443,f48443
195,ND,DR,Flood,FLOODING,1965,5,10,1965,5,10,38,35,f38035
200,CO,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,6,19,1965,6,19,8,39,f08039
200,CO,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,6,19,1965,6,19,8,95,f08095
201,KS,DR,Flood,FLOODING,1965,6,23,1965,6,23,20,17,f20017
201,KS,DR,Flood,FLOODING,1965,6,23,1965,6,23,20,111,f20111
203,MO,DR,Flood,SEVERE STORMS & FLOODING,1965,7,27,1965,7,27,29,61,f29061
202,NM,DR,Flood,SEVERE STORMS & FLOODING,1965,7,1,1965,7,1,35,27,f35027
203,MO,DR,Flood,SEVERE STORMS & FLOODING,1965,7,27,1965,7,27,29,195,f29195
204,NY,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,36,87,f36087
205,NJ,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,34,11,f34011
205,NJ,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,34,31,f34031
206,PA,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,42,45,f42045
207,DE,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,10,3,f10003
210,MS,DR,Hurricane,HURRICANE BETSY,1965,9,25,1965,9,25,28,37,f28037
209,FL,DR,Hurricane,HURRICANE BETSY,1965,9,14,1965,9,14,12,43,f12043
211,CA,DR,Flood,HEAVY RAINS & FLOODING,1965,12,7,1965,12,7,6,73,f06073
214,GA,DR,Flood,FLOODING,1966,3,14,1966,3,14,13,29,f13029
214,GA,DR,Flood,FLOODING,1966,3,14,1966,3,14,13,177,f13177
214,GA,DR,Flood,FLOODING,1966,3,14,1966,3,14,13,309,f13309
190,MI,DR,Tornado,TORNADOES & SEVERE STORMS,1965,4,14,1965,4,14,26,139,f26139
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,35,f19035
191,OH,DR,Tornado,TORNADOES & SEVERE STORMS,1965,4,14,1965,4,14,39,95,f39095
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,67,f19067
192,WI,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,4,21,1965,4,21,55,11,f55011
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,103,f19103
192,WI,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,4,21,1965,4,21,55,93,f55093
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,129,f19129
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,11,f19011
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,151,f19151
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,183,f19183
194,IL,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,4,25,1965,4,25,17,97,f17097
195,ND,DR,Flood,FLOODING,1965,5,10,1965,5,10,38,67,f38067
196,WA,DR,Earthquake,EARTHQUAKE,1965,5,11,1965,5,11,53,61,f53061
198,MO,DR,Severe Storm(s),FLOODING,1965,6,14,1965,6,14,29,163,f29163
200,CO,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,6,19,1965,6,19,8,5,f08005
200,CO,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,6,19,1965,6,19,8,61,f08061
200,CO,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,6,19,1965,6,19,8,101,f08101
201,KS,DR,Flood,FLOODING,1965,6,23,1965,6,23,20,55,f20055
201,KS,DR,Flood,FLOODING,1965,6,23,1965,6,23,20,113,f20113
202,NM,DR,Flood,SEVERE STORMS & FLOODING,1965,7,1,1965,7,1,35,47,f35047
203,MO,DR,Flood,SEVERE STORMS & FLOODING,1965,7,27,1965,7,27,29,87,f29087
204,NY,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,36,27,f36027
204,NY,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,36,105,f36105
205,NJ,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,34,15,f34015
205,NJ,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,34,35,f34035
206,PA,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,42,89,f42089
209,FL,DR,Hurricane,HURRICANE BETSY,1965,9,14,1965,9,14,12,71,f12071
210,MS,DR,Hurricane,HURRICANE BETSY,1965,9,25,1965,9,25,28,59,f28059
212,CA,DR,Flood,SEVERE STORMS & FLOODING,1966,1,22,1966,1,22,6,23,f06023
214,GA,DR,Flood,FLOODING,1966,3,14,1966,3,14,13,79,f13079
214,GA,DR,Flood,FLOODING,1966,3,14,1966,3,14,13,209,f13209
215,MN,DR,Flood,FLOODING,1966,3,22,1966,3,22,27,5,f27005
190,MI,DR,Tornado,TORNADOES & SEVERE STORMS,1965,4,14,1965,4,14,26,117,f26117
191,OH,DR,Tornado,TORNADOES & SEVERE STORMS,1965,4,14,1965,4,14,39,93,f39093
192,WI,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,4,21,1965,4,21,55,5,f55005
192,WI,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,4,21,1965,4,21,55,91,f55091
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,33,f19033
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,9,f19009
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,63,f19063
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,101,f19101
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,127,f19127
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,179,f19179
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,149,f19149
194,IL,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,4,25,1965,4,25,17,85,f17085
195,ND,DR,Flood,FLOODING,1965,5,10,1965,5,10,38,63,f38063
196,WA,DR,Earthquake,EARTHQUAKE,1965,5,11,1965,5,11,53,53,f53053
198,MO,DR,Severe Storm(s),FLOODING,1965,6,14,1965,6,14,29,127,f29127
200,CO,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,6,19,1965,6,19,8,1,f08001
200,CO,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,6,19,1965,6,19,8,43,f08043
200,CO,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,6,19,1965,6,19,8,99,f08099
201,KS,DR,Flood,FLOODING,1965,6,23,1965,6,23,20,47,f20047
201,KS,DR,Flood,FLOODING,1965,6,23,1965,6,23,20,115,f20115
202,NM,DR,Flood,SEVERE STORMS & FLOODING,1965,7,1,1965,7,1,35,33,f35033
203,MO,DR,Flood,SEVERE STORMS & FLOODING,1965,7,27,1965,7,27,29,63,f29063
204,NY,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,36,25,f36025
204,NY,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,36,103,f36103
205,NJ,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,34,13,f34013
205,NJ,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,34,33,f34033
206,PA,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,42,77,f42077
211,CA,DR,Flood,HEAVY RAINS & FLOODING,1965,12,7,1965,12,7,6,111,f06111
191,OH,DR,Tornado,TORNADOES & SEVERE STORMS,1965,4,14,1965,4,14,39,107,f39107
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,71,f19071
214,GA,DR,Flood,FLOODING,1966,3,14,1966,3,14,13,67,f13067
192,WI,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,4,21,1965,4,21,55,33,f55033
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,109,f19109
214,GA,DR,Flood,FLOODING,1966,3,14,1966,3,14,13,183,f13183
192,WI,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,4,21,1965,4,21,55,103,f55103
209,FL,DR,Hurricane,HURRICANE BETSY,1965,9,14,1965,9,14,12,51,f12051
215,MN,DR,Flood,FLOODING,1966,3,22,1966,3,22,27,1,f27001
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,15,f19015
207,DE,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,10,5,f10005
210,MS,DR,Hurricane,HURRICANE BETSY,1965,9,25,1965,9,25,28,47,f28047
190,MI,DR,Tornado,TORNADOES & SEVERE STORMS,1965,4,14,1965,4,14,26,161,f26161
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,43,f19043
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,135,f19135
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,155,f19155
194,IL,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,4,25,1965,4,25,17,131,f17131
200,CO,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,6,19,1965,6,19,8,69,f08069
195,ND,DR,Flood,FLOODING,1965,5,10,1965,5,10,38,77,f38077
200,CO,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,6,19,1965,6,19,8,119,f08119
197,SD,DR,Flood,FLOODING,1965,5,26,1965,5,26,46,19,f46019
201,KS,DR,Flood,FLOODING,1965,6,23,1965,6,23,20,67,f20067
199,TX,DR,Tornado,TORNADOES & FLOODING,1965,6,19,1965,6,19,48,161,f48161
201,KS,DR,Flood,FLOODING,1965,6,23,1965,6,23,20,155,f20155
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,189,f19189
200,CO,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,6,19,1965,6,19,8,11,f08011
203,MO,DR,Flood,SEVERE STORMS & FLOODING,1965,7,27,1965,7,27,29,5,f29005
203,MO,DR,Flood,SEVERE STORMS & FLOODING,1965,7,27,1965,7,27,29,101,f29101
204,NY,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,36,59,f36059
204,NY,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,36,119,f36119
205,NJ,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,34,19,f34019
205,NJ,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,34,39,f34039
206,PA,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,42,95,f42095
209,FL,DR,Hurricane,HURRICANE BETSY,1965,9,14,1965,9,14,12,87,f12087
210,MS,DR,Hurricane,HURRICANE BETSY,1965,9,25,1965,9,25,28,85,f28085
214,GA,DR,Flood,FLOODING,1966,3,14,1966,3,14,13,95,f13095
214,GA,DR,Flood,FLOODING,1966,3,14,1966,3,14,13,225,f13225
215,MN,DR,Flood,FLOODING,1966,3,22,1966,3,22,27,9,f27009
190,MI,DR,Tornado,TORNADOES & SEVERE STORMS,1965,4,14,1965,4,14,26,155,f26155
191,OH,DR,Tornado,TORNADOES & SEVERE STORMS,1965,4,14,1965,4,14,39,103,f39103
192,WI,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,4,21,1965,4,21,55,23,f55023
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,13,f19013
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,41,f19041
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,69,f19069
192,WI,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,4,21,1965,4,21,55,95,f55095
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,107,f19107
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,133,f19133
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,153,f19153
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,187,f19187
194,IL,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,4,25,1965,4,25,17,111,f17111
195,ND,DR,Flood,FLOODING,1965,5,10,1965,5,10,38,73,f38073
198,MO,DR,Severe Storm(s),FLOODING,1965,6,14,1965,6,14,29,183,f29183
196,WA,DR,Earthquake,EARTHQUAKE,1965,5,11,1965,5,11,53,67,f53067
200,CO,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,6,19,1965,6,19,8,9,f08009
200,CO,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,6,19,1965,6,19,8,63,f08063
200,CO,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,6,19,1965,6,19,8,115,f08115
201,KS,DR,Flood,FLOODING,1965,6,23,1965,6,23,20,57,f20057
203,MO,DR,Flood,SEVERE STORMS & FLOODING,1965,7,27,1965,7,27,29,3,f29003
201,KS,DR,Flood,FLOODING,1965,6,23,1965,6,23,20,145,f20145
203,MO,DR,Flood,SEVERE STORMS & FLOODING,1965,7,27,1965,7,27,29,95,f29095
205,NJ,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,34,17,f34017
204,NY,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,36,111,f36111
205,NJ,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,34,37,f34037
206,PA,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,42,91,f42091
209,FL,DR,Hurricane,HURRICANE BETSY,1965,9,14,1965,9,14,12,85,f12085
210,MS,DR,Hurricane,HURRICANE BETSY,1965,9,25,1965,9,25,28,63,f28063
214,GA,DR,Flood,FLOODING,1966,3,14,1966,3,14,13,87,f13087
214,GA,DR,Flood,FLOODING,1966,3,14,1966,3,14,13,223,f13223
215,MN,DR,Flood,FLOODING,1966,3,22,1966,3,22,27,7,f27007
191,OH,DR,Tornado,TORNADOES & SEVERE STORMS,1965,4,14,1965,4,14,39,35,f39035
191,OH,DR,Tornado,TORNADOES & SEVERE STORMS,1965,4,14,1965,4,14,39,129,f39129
192,WI,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,4,21,1965,4,21,55,121,f55121
192,WI,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,4,21,1965,4,21,55,55,f55055
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,19,f19019
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,47,f19047
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,83,f19083
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,113,f19113
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,139,f19139
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,163,f19163
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,195,f19195
194,IL,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,4,25,1965,4,25,17,161,f17161
195,ND,DR,Flood,FLOODING,1965,5,10,1965,5,10,38,97,f38097
197,SD,DR,Flood,FLOODING,1965,5,26,1965,5,26,46,93,f46093
201,KS,DR,Flood,FLOODING,1965,6,23,1965,6,23,20,73,f20073
200,CO,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,6,19,1965,6,19,8,25,f08025
203,MO,DR,Flood,SEVERE STORMS & FLOODING,1965,7,27,1965,7,27,29,25,f29025
199,TX,DR,Tornado,TORNADOES & FLOODING,1965,6,19,1965,6,19,48,289,f48289
201,KS,DR,Flood,FLOODING,1965,6,23,1965,6,23,20,173,f20173
200,CO,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,6,19,1965,6,19,8,123,f08123
200,CO,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,6,19,1965,6,19,8,73,f08073
203,MO,DR,Flood,SEVERE STORMS & FLOODING,1965,7,27,1965,7,27,29,147,f29147
204,NY,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,36,71,f36071
205,NJ,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,34,3,f34003
206,PA,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,42,11,f42011
205,NJ,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,34,23,f34023
206,PA,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,42,103,f42103
209,FL,DR,Hurricane,HURRICANE BETSY,1965,9,14,1965,9,14,12,111,f12111
210,MS,DR,Hurricane,HURRICANE BETSY,1965,9,25,1965,9,25,28,113,f28113
214,GA,DR,Flood,FLOODING,1966,3,14,1966,3,14,13,139,f13139
214,GA,DR,Flood,FLOODING,1966,3,14,1966,3,14,13,269,f13269
215,MN,DR,Flood,FLOODING,1966,3,22,1966,3,22,27,27,f27027
191,OH,DR,Tornado,TORNADOES & SEVERE STORMS,1965,4,14,1965,4,14,39,3,f39003
191,OH,DR,Tornado,TORNADOES & SEVERE STORMS,1965,4,14,1965,4,14,39,117,f39117
192,WI,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,4,21,1965,4,21,55,43,f55043
192,WI,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,4,21,1965,4,21,55,109,f55109
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,17,f19017
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,45,f19045
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,79,f19079
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,111,f19111
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,137,f19137
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,193,f19193
193,IA,DR,Flood,FLOODING,1965,4,22,1965,4,22,19,161,f19161
194,IL,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,4,25,1965,4,25,17,149,f17149
197,SD,DR,Flood,FLOODING,1965,5,26,1965,5,26,46,81,f46081
195,ND,DR,Flood,FLOODING,1965,5,10,1965,5,10,38,91,f38091
200,CO,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,6,19,1965,6,19,8,17,f08017
199,TX,DR,Tornado,TORNADOES & FLOODING,1965,6,19,1965,6,19,48,189,f48189
200,CO,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,6,19,1965,6,19,8,121,f08121
200,CO,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1965,6,19,1965,6,19,8,71,f08071
201,KS,DR,Flood,FLOODING,1965,6,23,1965,6,23,20,69,f20069
201,KS,DR,Flood,FLOODING,1965,6,23,1965,6,23,20,159,f20159
203,MO,DR,Flood,SEVERE STORMS & FLOODING,1965,7,27,1965,7,27,29,21,f29021
203,MO,DR,Flood,SEVERE STORMS & FLOODING,1965,7,27,1965,7,27,29,107,f29107
205,NJ,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,34,1,f34001
205,NJ,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,34,21,f34021
205,NJ,DR,Drought,WATER SHORTAGE,1965,8,18,1965,8,18,34,41,f34041
209,FL,DR,Hurricane,HURRICANE BETSY,1965,9,14,1965,9,14,12,99,f12099
210,MS,DR,Hurricane,HURRICANE BETSY,1965,9,25,1965,9,25,28,109,f28109
214,GA,DR,Flood,FLOODING,1966,3,14,1966,3,14,13,115,f13115
214,GA,DR,Flood,FLOODING,1966,3,14,1966,3,14,13,267,f13267
215,MN,DR,Flood,FLOODING,1966,3,22,1966,3,22,27,21,f27021
215,MN,DR,Flood,FLOODING,1966,3,22,1966,3,22,27,125,f27125
215,MN,DR,Flood,FLOODING,1966,3,22,1966,3,22,27,61,f27061
216,ND,DR,Flood,FLOODING,1966,3,23,1966,3,23,38,21,f38021
216,ND,DR,Flood,FLOODING,1966,3,23,1966,3,23,38,91,f38091
218,TX,DR,Flood,SEVERE STORMS & FLOODING,1966,5,12,1966,5,12,48,37,f48037
218,TX,DR,Flood,SEVERE STORMS & FLOODING,1966,5,12,1966,5,12,48,203,f48203
218,TX,DR,Flood,SEVERE STORMS & FLOODING,1966,5,12,1966,5,12,48,401,f48401
220,ND,DR,Flood,SEVERE STORMS & FLOODING,1966,7,9,1966,7,9,38,55,f38055
221,NE,DR,Flood,HEAVY RAINS & FLOODING,1966,8,31,1966,8,31,31,141,f31141
224,WV,DR,Flood,FLOODING,1967,3,13,1967,3,13,54,21,f54021
223,CA,DR,Flood,SEVERE STORMS & FLOODING,1967,1,2,1967,1,2,6,79,f06079
224,WV,DR,Flood,FLOODING,1967,3,13,1967,3,13,54,49,f54049
224,WV,DR,Flood,FLOODING,1967,3,13,1967,3,13,54,83,f54083
226,KY,DR,Flood,SEVERE STORMS & FLOODING,1967,3,27,1967,3,27,21,19,f21019
226,KY,DR,Flood,SEVERE STORMS & FLOODING,1967,3,27,1967,3,27,21,133,f21133
227,IL,DR,Tornado,TORNADOES,1967,4,25,1967,4,25,17,89,f17089
228,NE,DR,Flood,SEVERE STORMS & FLOODING,1967,7,18,1967,7,18,31,15,f31015
228,NE,DR,Flood,SEVERE STORMS & FLOODING,1967,7,18,1967,7,18,31,39,f31039
228,NE,DR,Flood,SEVERE STORMS & FLOODING,1967,7,18,1967,7,18,31,73,f31073
228,NE,DR,Flood,SEVERE STORMS & FLOODING,1967,7,18,1967,7,18,31,103,f31103
228,NE,DR,Flood,SEVERE STORMS & FLOODING,1967,7,18,1967,7,18,31,143,f31143
228,NE,DR,Flood,SEVERE STORMS & FLOODING,1967,7,18,1967,7,18,31,179,f31179
229,KS,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1967,7,18,1967,7,18,20,55,f20055
229,KS,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1967,7,18,1967,7,18,20,121,f20121
231,ID,DR,Fire,FOREST FIRES,1967,8,30,1967,8,30,16,9,f16009
232,TX,DR,Hurricane,HURRICANE BEULAH,1967,9,28,1967,9,28,48,215,f48215
238,OH,DR,Tornado,TORNADOES & SEVERE STORMS,1968,5,4,1968,5,4,39,15,f39015
232,TX,DR,Hurricane,HURRICANE BEULAH,1967,9,28,1967,9,28,48,321,f48321
239,AR,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1968,5,29,1968,5,29,5,55,f05055
233,NY,DR,Flood,SEVERE STORMS & FLOODING,1967,10,30,1967,10,30,36,9,f36009
239,AR,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1968,5,29,1968,5,29,5,107,f05107
232,TX,DR,Hurricane,HURRICANE BEULAH,1967,9,28,1967,9,28,48,7,f48007
234,NC,DR,Severe Ice Storm,SEVERE ICE STORM,1968,2,10,1968,2,10,37,191,f37191
242,IL,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1968,6,5,1968,6,5,17,19,f17019
234,NC,DR,Severe Ice Storm,SEVERE ICE STORM,1968,2,10,1968,2,10,37,105,f37105
239,AR,DR,Tornado,"TORNADOES, SEVERE STORMS & FLOODING",1968,5,29,1968,5,29,5,145,f05145
243,OH,DR,Flood,HEAVY RAINS & FLOODING,1968,6,5,1968,6,5,39,15,f39015
215,MN,DR,Flood,FLOODING,1966,3,22,1966,3,22,27,77,f27077
215,MN,DR,Flood,FLOODING,1966,3,22,1966,3,22,27,141,f27141
216,ND,DR,Flood,FLOODING,1966,3,23,1966,3,23,38,39,f38039
216,ND,DR,Flood,FLOODING,1966,3,23,1966,3,23,38,97,f38097
218,TX,DR,Flood,SEVERE STORMS & FLOODING,1966,5,12,1966,5,12,48,67,f48067
218,TX,DR,Flood,SEVERE STORMS & FLOODING,1966,5,12,1966,5,12,48,277,f48277
220,ND,DR,Flood,SEVERE STORMS & FLOODING,1966,7,9,1966,7,9,38,59,f38059
218,TX,DR,Flood,SEVERE STORMS & FLOODING,1966,5,12,1966,5,12,48,439,f48439
221,NE,DR,Flood,HEAVY RAINS & FLOODING,1966,8,31,1966,8,31,31,175,f31175
224,WV,DR,Flood,FLOODING,1967,3,13,1967,3,13,54,1,f54001
224,WV,DR,Flood,FLOODING,1967,3,13,1967,3,13,54,27,f54027
224,WV,DR,Flood,FLOODING,1967,3,13,1967,3,13,54,93,f54093
224,WV,DR,Flood,FLOODING,1967,3,13,1967,3,13,54,55,f54055
226,KY,DR,Flood,SEVERE STORMS & FLOODING,1967,3,27,1967,3,27,21,71,f21071
226,KY,DR,Flood,SEVERE STORMS & FLOODING,1967,3,27,1967,3,27,21,153,f21153
227,IL,DR,Tornado,TORNADOES,1967,4,25,1967,4,25,17,97,f17097
228,NE,DR,Flood,SEVERE STORMS & FLOODING,1967,7,18,1967,7,18,31,19,f31019
228,NE,DR,Flood,SEVERE STORMS & FLOODING,1967,7,18,1967,7,18,31,51,f31051
228,NE,DR,Flood,SEVERE STORMS & FLOODING,1967,7,18,1967,7,18,31,79,f31079
228,NE,DR,Flood,SEVERE STORMS & FLOODING,1967,7,18,1967,7,18,31,109,f31109
